Cremaster Duke network with 295 segments - flows in nl/min (Jan. 2015) 
1100. 1000. 240. box dimensions in microns
73  67  16   number of tissue points in x,y,z directions
0.	outer bound distance
100.		max. segment length
4		maximum number of segments per node
295	total number of segments
SegName Type StartNode EndNode Diam   Flow[nl/min]    Hd
41	628.9	766.3	138	*
42	606.3	780.6	138	*
43	587.2	778.2	138	*
44	545.6	834.2	136	*
45	561.1	848.5	140	*
46	556.3	878.2	142	*
47	543.2	900.9	142	*
48	631.3	846.1	136	*
49	642	886.6	136	*
50	607.5	850.9	136	*
51	613.4	893.7	136	*
52	305.7	691.6	110	*
53	475	655.9	104	*
54	583.7	646.1	96	*
55	638.4	642.5	98	*
56	687.2	664	98	*
57	764.6	677.1	94	*
58	789.6	699.7	110	*
59	574.1	630.6	94	*
60	607.5	615.1	96	*
61	607.5	550.9	106	*
62	659.9	537.8	112	*
63	727.7	506.8	108	*
64	784.9	478.2	108	*
65	793.2	803.2	104	*
66	789.6	786.6	102	*
67	709.9	806.8	118	*
68	709.5	830.1	120	*
69	546.8	867.5	118	*
70	637.2	852.1	120	*
71	630.1	827.1	122	*
72	531.3	848.5	122	*
73	492	830.6	120	*
74	403.6	838	108	*
75	376.2	844	106	*
76	282.1	847.5	108	*
77	169.1	847.5	122	*
78	416.7	816.6	110	*
79	394.1	801.1	112	*
80	322.6	805.9	114.5	*
81	273.8	810.6	114.5	*
82	125	796.3	116	*
83	54.8	799.9	116	*
84	603.1	451.2	132	*
85	504.3	448.8	128	*
86	506.4	435.3	124	*
87	460.3	501.2	128	*
88	748.4	427.4	104	*
89	624.6	466.7	108	*
90	505.5	508.3	112	*
91	416.2	534.5	126	*
92	410.3	516.7	128	*
93	616.2	446.4	110	*
94	710.3	410.7	110	*
95	86.1	719.9	136	*
96	139.7	672.2	136	*
97	213.5	635.3	136	*
98	315.9	604.4	138	*
99	481.4	565.1	124	*
100	493.6	536.9	124	*
101	320.7	537.7	132	*
102	238.5	509.1	136	*
103	338.5	513.9	138	*
104	355.2	467.5	136	*
105	435	436.5	134	*
106	545.7	392.5	124	*
107	82.6	553.2	142	*
108	192.1	518.7	132	*
109	342.1	486.5	128	*
110	635	400.8	110	*
111	525.4	422.2	112	*
112	725	828	120	*
113	631.4	358	122	*
114	405.5	497.6	118	*
115	432.9	542.9	114	*
116	591.2	509.5	110	*
117	663.9	481	104	*
118	95.7	542.5	150	*
119	144.5	513.9	152	*
120	240.9	460.3	148	*
121	348.1	411.5	142	*
122	399.6	388.1	132	*
123	402.8	361.5	130	*
124	276.2	390.1	126	*
125	181.4	416.3	124	*
126	509.1	346.4	120	*
127	632.9	297.6	130	*
128	666.2	278.6	138	*
129	756.7	245.2	120	*
130	719.8	391.7	134	*
131	763.9	536.9	132	*
132	531.7	286.9	120	*
133	410.3	311.9	116	*
134	304.3	348.8	116	*
135	615.1	247.6	122	*
136	687.7	217.9	122	*
137	746	191.7	116	*
138	169.5	362.7	152	*
139	274.2	330.6	144	*
140	416.2	279.8	126	*
141	501.9	244.1	104	*
142	635.3	192.9	132	*
143	748.4	166.7	112	*
144	565.1	271.4	90	*
145	668.6	276.2	84	*
146	430.5	246.4	120	*
147	398.4	259.5	128	*
148	348.4	203.6	134	*
149	247.2	265.5	126	*
150	294.8	253.6	126	*
151	398.4	216.7	118	*
152	434.1	219.1	118	*
153	505.5	186.9	120	*
154	565.1	176.2	116	*
155	587.7	156	118	*
156	509.1	160.7	102	*
157	582.9	139.3	108	*
158	612.7	100	72	*
159	627	145.2	72	*
160	639	203.6	80	*
161	778.1	381	84	*
162	849.6	447.6	86	*
163	108.3	827.3	136	*
164	172.6	802.3	134	*
165	285.7	753.5	132	*
166	320.2	739.2	134	*
167	373.8	691.6	132	*
168	384.5	665.4	130	*
169	460.7	628.7	132	*
170	578.6	554.7	114	*
171	536.9	565.4	110	*
172	464.3	593.9	108	*
173	320.2	628.5	112	*
174	219.1	634.4	110	*
175	117.9	640.4	110	*
176	82.1	663	108	*
177	467.1	575.8	108	*
178	277.8	583	106	*
179	161.1	597.2	106	*
180	76.6	605.6	106	*
181	161.9	673.7	108	*
182	235.7	683.2	108	*
183	371.4	694	110	*
184	494.1	717.8	108	*
185	427.4	744	112	*
186	538.4	733	104	*
187	545.6	754.4	104	*
188	642	735.4	110	*
189	731.3	719.9	106	*
190	609	719.9	104	*
191	684.9	705.6	96	*
192	327.4	840.4	148	*
193	334.5	911.8	148	*
194	346.4	791.6	148	*
195	352.4	867.8	148	*
196	363.1	909.4	148	*
197	354.8	708.2	152	*
198	358.3	653.5	152	*
199	347.6	605.9	154	*
200	347.6	538	154	*
201	344.5	492.5	162	*
202	343.3	412.7	164	*
203	342.3	309.2	162	*
204	326.6	242.5	156	*
205	317.1	299.6	162	*
206	314.7	390.1	166	*
207	288.2	393.7	166	*
208	319.5	490.1	162	*
209	329	621.1	156	*
210	318.3	694.9	156	*
211	296.4	717.8	158	*
212	293.6	189.3	146	*
213	301.2	928.5	164	*
214	285.7	866.6	162	*
215	257.1	853.5	162	*
216	234.5	822.5	162	*
217	226.2	749.9	160	*
218	240.9	637.7	164	*
219	242.9	594	158	*
220	255.2	552	164	*
221	273.1	494.9	164	*
222	289.3	772.5	160	*
223	277.4	702.3	156	*
224	283.3	608.2	154	*
225	288.5	567.5	154	*
226	267.1	397.2	166	*
227	255.2	331.8	166	*
228	233.8	293.7	166	*
229	161.1	291.3	164	*
230	200.4	250.8	164	*
231	107.6	306.8	162	*
232	170.7	243.7	162	*
